,ts_code,bond_full_name,bond_short_name,cb_code,stk_code,stk_short_name,maturity,par,issue_price,issue_size,remain_size,value_date,maturity_date,rate_type,coupon_rate,add_rate,pay_per_year,list_date,delist_date,exchange,conv_start_date,conv_end_date,first_conv_price,conv_price,rate_clause
381,128097.SZ,奥佳华智能健康科技集团股份有限公司公开发行可转换公司债券,奥佳转债,,002614.SZ,奥佳华,6.0,100.0,,1200000000.0,458347400.0,2020-02-25,2026-02-25,,,8.0,1,2020-03-18,,SZ,2020-09-02,2026-02-24,10.89,10.05,
382,113565.SH,宏辉果蔬股份有限公司公开发行可转换公司债券,宏辉转债,191565,603336.SH,宏辉果蔬,6.0,100.0,,332000000.0,224905000.0,2020-02-26,2026-02-26,,,9.0,1,2020-03-16,,SH,2020-09-03,2026-02-25,14.61,7.64,
383,124005.SZ,惠州中京电子科技股份有限公司第二期定向发行可转换公司债券,中京定02,,002579.SZ,中京电子,6.0,100.0,,240000000.0,0.0,2020-02-21,2026-02-21,,,9.0,1,2022-08-29,2022-09-21,SZ,2021-02-22,2026-02-20,10.36,8.42,
384,113566.SH,上海翔港包装科技股份有限公司公开发行可转换公司债券,翔港转债,191566,603499.SH,翔港科技,6.0,100.0,,200000000.0,161272000.0,2020-02-28,2026-02-28,,,15.2,1,2020-03-31,,SH,2020-09-07,2026-02-27,15.16,10.77,
385,113564.SH,江苏天目湖旅游股份有限公司可转换公司债券,天目转债,191564,603136.SH,天目湖,6.0,100.0,,300000000.0,0.0,2020-02-28,2026-02-28,,,17.0,1,2020-03-16,2021-05-19,SH,2020-09-07,2026-02-27,23.8,23.1,
386,113032.SH,桐昆集团股份有限公司2020年公开发行可转换公司债券,桐20转债,191032,601233.SH,桐昆股份,6.0,100.0,,2300000000.0,0.0,2020-03-02,2026-03-02,,,6.0,1,2020-03-20,2021-01-14,SH,2020-09-07,2026-03-01,14.58,14.35,
387,110066.SH,盛屯矿业集团股份有限公司公开发行可转换公司债券,盛屯转债,190066,600711.SH,盛屯矿业,6.0,100.0,,2386460000.0,0.0,2020-03-02,2026-03-02,,,8.0,1,2020-03-31,2022-03-18,SH,2020-09-07,2026-03-01,4.92,4.87,
388,113567.SH,君禾泵业股份有限公司公开发行可转换公司债券,君禾转债,191567,603617.SH,君禾股份,6.0,100.0,,210000000.0,193403000.0,2020-03-04,2026-03-04,,,10.2,1,2020-04-03,,SH,2020-09-10,2026-03-03,16.2,7.45,
389,128098.SZ,成都康弘药业集团股份有限公司公开发行可转换公司债券,康弘转债,,002773.SZ,康弘药业,6.0,100.0,,1630000000.0,0.0,2020-03-05,2026-03-05,,,9.0,1,2020-03-31,2020-12-01,SZ,2020-09-11,2026-03-04,35.58,35.3,
390,123043.SZ,浙江正元智慧科技股份有限公司创业板公开发行可转换公司债券,正元转债,,300645.SZ,正元智慧,6.0,100.0,,175000000.0,0.0,2020-03-05,2026-03-05,,,12.5,1,2020-03-31,2022-02-28,SZ,2020-09-11,2026-03-04,15.47,15.38,
391,113568.SH,浙江五洲新春集团股份有限公司公开发行可转换公司债券,新春转债,191568,603667.SH,五洲新春,6.0,100.0,,330000000.0,0.0,2020-03-06,2026-03-06,,,15.0,1,2020-04-02,2022-06-13,SH,2020-09-14,2026-03-05,9.08,8.75,
392,113569.SH,苏州科达科技股份有限公司公开发行可转换公司债券,科达转债,191569,603660.SH,苏州科达,6.0,100.0,,516000000.0,515594011.08,2020-03-09,2026-03-09,,,12.0,1,2020-04-08,,SH,2020-09-14,2026-03-08,14.88,14.76,
393,113570.SH,浙江百达精工股份有限公司公开发行可转换公司债券,百达转债,191570,603331.SH,百达精工,6.0,100.0,,280000000.0,279831000.0,2020-03-11,2026-03-11,,,8.0,1,2020-04-08,,SH,2020-09-17,2026-03-10,16.39,11.09,
394,128099.SZ,永高股份有限公司公开发行可转换公司债券,永高转债,,002641.SZ,公元股份,6.0,100.0,,700000000.0,0.0,2020-03-11,2026-03-11,,,6.0,1,2020-04-10,2020-11-27,SZ,2020-09-17,2026-03-10,6.3,6.16,
395,110067.SH,华安证券股份有限公司公开发行可转换公司债券,华安转债,190067,600909.SH,华安证券,6.0,100.0,,2800000000.0,2799499002.44,2020-03-12,2026-03-12,,,5.0,1,2020-04-09,,SH,2020-09-18,2026-03-11,8.77,6.12,
396,113571.SH,江苏苏博特新材料股份有限公司公开发行可转换公司债券,博特转债,191571,603916.SH,苏博特,6.0,100.0,,696800000.0,0.0,2020-03-12,2026-03-12,,,12.0,1,2020-04-01,2020-11-18,SH,2020-09-18,2026-03-11,19.18,18.88,
397,113572.SH,三祥新材股份有限公司公开发行可转换公司债券,三祥转债,191572,603663.SH,三祥新材,6.0,100.0,,205000000.0,0.0,2020-03-12,2026-03-12,,,6.0,1,2020-04-09,2021-09-24,SH,2020-09-18,2026-03-11,14.29,14.09,
398,123044.SZ,红相股份有限公司创业板公开发行可转换公司债券,红相转债,,300427.SZ,红相股份,6.0,100.0,,585000000.0,549588000.0,2020-03-12,2026-03-12,,,14.5,1,2020-04-13,,SZ,2020-09-18,2026-03-11,18.93,18.62,
399,123045.SZ,杭州雷迪克节能科技股份有限公司创业板公开发行可转换公司债券,雷迪转债,,300652.SZ,雷迪克,6.0,100.0,,288500000.0,0.0,2020-03-12,2026-03-12,,,10.5,1,2020-04-13,2022-09-09,SZ,2020-09-18,2026-03-11,20.38,19.33,
400,128100.SZ,搜于特集团股份有限公司公开发行可转换公司债券,搜特转债,,002503.SZ,搜于特,6.0,100.0,,800000000.0,798112400.0,2020-03-12,2026-03-12,,,10.0,1,2020-04-09,,SZ,2020-09-18,2026-03-11,5.36,1.6,
401,128101.SZ,联创电子科技股份有限公司公开发行可转换公司债券,联创转债,,002036.SZ,联创电子,6.0,100.0,,300000000.0,299000100.0,2020-03-16,2026-03-16,,,8.0,1,2020-04-13,,SZ,2020-09-21,2026-03-15,18.82,13.67,
402,124006.SZ,长春高新技术产业(集团)股份有限公司定向可转换公司债券,高新定转,,000661.SZ,长春高新,6.0,100.0,,450000000.0,450000000.0,2020-03-11,2026-03-11,,,,0,,,SZ,2021-03-11,2026-03-10,173.69,84.75,
403,128102.SZ,广东海大集团股份有限公司公开发行可转换公司债券,海大转债,,002311.SZ,海大集团,6.0,100.0,,2830000000.0,0.0,2020-03-19,2026-03-19,,,8.0,1,2020-04-16,2020-12-31,SZ,2020-09-25,2026-03-18,35.09,34.74,
404,123046.SZ,浙江天铁实业股份有限公司可转换公司债券,天铁转债,,300587.SZ,天铁股份,6.0,100.0,,399000000.0,58518100.0,2020-03-19,2026-03-19,,,9.0,1,2020-04-17,,SZ,2020-09-25,2026-03-18,17.35,3.94,
405,124007.SZ,江苏雷科防务科技股份有限公司定向可转换公司债券,雷科定转,,002413.SZ,雷科防务,6.0,100.0,,283750000.0,0.0,2020-03-13,2026-03-13,,,8.0,1,,2021-07-15,SZ,2021-03-15,2026-03-12,5.5,5.49,
406,123047.SZ,江苏久吾高科技股份有限公司创业板公开发行可转换公司债券,久吾转债,,300631.SZ,久吾高科,6.0,100.0,,254000000.0,0.0,2020-03-20,2026-03-20,,,17.0,1,2020-04-17,2021-10-29,SZ,2020-09-28,2026-03-19,17.76,17.43,
407,110068.SH,福建龙净环保股份有限公司可转换公司债券,龙净转债,190068,600388.SH,ST龙净,6.0,100.0,,2000000000.0,1975111004.5,2020-03-24,2026-03-24,,,8.0,1,2020-04-15,,SH,2020-09-30,2026-03-23,10.93,10.3,
408,128103.SZ,山西同德化工股份有限公司公开发行可转换公司债券,同德转债,,002360.SZ,同德化工,6.0,100.0,,144280000.0,0.0,2020-03-26,2026-03-26,,,12.0,1,2020-04-21,2022-03-10,SZ,2020-10-09,2026-03-25,5.33,5.08,
409,113574.SH,四川华体照明科技股份有限公司公开发行可转换公司债券,华体转债,191574,603679.SH,华体科技,6.0,100.0,,208800000.0,208703000.0,2020-03-31,2026-03-31,,,7.3,1,2020-04-27,,SH,2020-10-09,2026-03-30,47.72,30.71,
410,113033.SH,利群商业集团股份有限公司公开发行可转换公司债券,利群转债,191033,601366.SH,利群股份,6.0,100.0,,1800000000.0,1799795006.4,2020-04-01,2026-04-01,,,8.0,1,2020-04-21,,SH,2020-10-09,2026-03-31,7.16,6.9,
411,110069.SH,瀚蓝环境股份有限公司公开发行可转换公司债券,瀚蓝转债,190069,600323.SH,瀚蓝环境,6.0,100.0,,992320000.0,0.0,2020-04-07,2026-04-07,,,8.0,1,2020-05-07,2021-04-28,SH,2020-10-13,2026-04-06,20.42,20.2,
412,128104.SZ,深圳市裕同包装科技股份有限公司公开发行可转换公司债券,裕同转债,,002831.SZ,裕同科技,6.0,100.0,,1400000000.0,0.0,2020-04-07,2026-04-07,,,8.0,1,2020-04-28,2021-01-14,SZ,2020-10-13,2026-04-06,23.52,23.24,
413,110805.SH,中闽能源股份有限公司定向可转换公司债券,中闽定01,190805,600163.SH,中闽能源,4.0,100.0,,200000000.0,0.0,2020-03-31,2024-03-31,,,5.0,1,,,SH,2021-03-31,2024-03-30,3.39,3.39,
414,113575.SH,东方时尚驾驶学校股份有限公司公开发行可转换公司债券,东时转债,191575,603377.SH,东方时尚,6.0,100.0,,428000000.0,98309000.0,2020-04-09,2026-04-09,,,5.7,1,2020-04-30,,SH,2020-10-15,2026-04-08,14.76,12.15,
415,127016.SZ,鲁泰纺织股份有限公司公开发行A股可转换公司债券,鲁泰转债,,000726.SZ,鲁泰A,6.0,100.0,,1400000000.0,1399852400.0,2020-04-09,2026-04-09,,,9.0,1,2020-05-13,,SZ,2020-10-15,2026-04-08,9.01,8.61,
416,128105.SZ,广东长青(集团)股份有限公司公开发行A股可转换公司债券,长集转债,,002616.SZ,长青集团,6.0,100.0,,800000000.0,799451100.0,2020-04-09,2026-04-09,,,8.0,1,2020-05-13,,SZ,2020-10-15,2026-04-08,8.31,7.91,
417,113034.SH,滨化集团股份有限公司公开发行可转换公司债券,滨化转债,191034,601678.SH,滨化股份,6.0,100.0,,2400000000.0,0.0,2020-04-10,2026-04-10,,,8.0,1,2020-04-30,2022-01-11,SH,2020-10-16,2026-04-09,4.78,4.58,
418,113576.SH,起步股份有限公司可转换公司债券,起步转债,191576,603557.SH,ST起步,6.0,100.0,,520000000.0,265782006.05,2020-04-10,2026-04-10,,,12.0,1,2020-05-07,,SH,2020-10-16,2026-04-09,10.95,10.55,
419,128106.SZ,浙江华统肉制品股份有限公司可转换公司债券,华统转债,,002840.SZ,华统股份,6.0,100.0,,550000000.0,286992500.0,2020-04-10,2026-04-10,,,6.0,1,2020-05-08,,SZ,2020-10-16,2026-04-09,15.12,8.85,
420,123048.SZ,中国船舶重工集团应急预警与救援装备股份有限公司创业板公开发行可转换公司债券,应急转债,,300527.SZ,中船应急,6.0,100.0,,818930000.0,379011600.0,2020-04-10,2026-04-10,,,6.0,1,2020-05-11,,SZ,2020-10-16,2026-04-09,8.9,8.86,
421,110070.SH,凌源钢铁股份有限公司公开发行可转换公司债券,凌钢转债,190070,600231.SH,凌钢股份,6.0,100.0,,440000000.0,217053000.0,2020-04-13,2026-04-13,,,9.8,1,2020-05-13,,SH,2020-10-19,2026-04-12,2.8,2.59,
422,123049.SZ,维尔利环保科技集团股份有限公司公开发行可转换公司债券,维尔转债,,300190.SZ,维尔利,6.0,100.0,,917240000.0,916982000.0,2020-04-13,2026-04-13,,,15.0,1,2020-05-12,,SZ,2020-10-19,2026-04-12,7.58,7.28,
423,113577.SH,苏州春秋电子科技股份有限公司可转换公司债券,春秋转债,191577,603890.SH,春秋电子,6.0,100.0,,240000000.0,177748000.0,2020-04-14,2026-04-14,,,9.0,1,2020-05-13,,SH,2020-10-20,2026-04-13,15.69,10.75,
424,123050.SZ,深圳市聚飞光电股份有限公司创业板公开发行可转换公司债券,聚飞转债,,300303.SZ,聚飞光电,6.0,100.0,,704690000.0,374593200.0,2020-04-14,2026-04-14,,,14.5,1,2020-05-15,,SZ,2020-10-20,2026-04-13,5.28,4.98,
425,113573.SH,杭州纵横通信股份有限公司可转换公司债券,纵横转债,191573,603602.SH,纵横通信,6.0,100.0,,270000000.0,269825000.0,2020-04-17,2026-04-17,,,15.2,1,2020-05-22,,SH,2020-10-23,2026-04-16,24.49,18.75,
426,124008.SZ,安徽辉隆农资集团股份有限公司定向可转换公司债券,辉隆定转,,002556.SZ,辉隆股份,5.0,100.0,,40000000.0,0.0,2020-04-14,2025-04-14,,,,1,,,SZ,2021-04-14,2025-04-13,5.13,4.93,
427,113578.SH,上海全筑建筑装饰集团股份有限公司可转换公司债券,全筑转债,191578,603030.SH,全筑股份,6.0,100.0,,384000000.0,383800000.0,2020-04-20,2026-04-20,,,11.0,1,2020-05-19,,SH,2020-10-26,2026-04-19,5.47,5.25,
428,128107.SZ,浙江交通科技股份有限公司公开发行可转换公司债券,交科转债,,002061.SZ,浙江交科,6.0,100.0,,2500000000.0,0.0,2020-04-22,2026-04-22,,,8.0,1,2020-05-22,2022-07-18,SZ,2020-10-28,2026-04-21,5.48,5.08,
429,113580.SH,浙江康隆达特种防护科技股份有限公司公开发行A股可转换公司债券,康隆转债,191580,603665.SH,康隆达,6.0,100.0,,200000000.0,0.0,2020-04-23,2026-04-23,,,12.0,1,2020-05-20,2021-11-19,SH,2020-10-29,2026-04-22,24.45,15.51,
430,113579.SH,南京健友生化制药股份有限公司公开发行可转换公司债券,健友转债,191579,603707.SH,健友股份,6.0,100.0,,503190000.0,502500000.0,2020-04-23,2026-04-23,,,7.0,1,2020-05-22,,SH,2020-10-29,2026-04-22,54.97,24.65,
431,113581.SH,江苏龙蟠科技股份有限公司公开发行可转换公司债券,龙蟠转债,191581,603906.SH,龙蟠科技,6.0,100.0,,400000000.0,0.0,2020-04-23,2026-04-23,,,16.0,1,2020-05-19,2020-12-11,SH,2020-10-29,2026-04-22,9.61,9.48,
432,124009.SZ,安徽辉隆农资集团股份有限公司第二期定向可转换公司债券,辉隆定02,,002556.SZ,辉隆股份,5.0,100.0,,514070000.0,0.0,2020-04-21,2025-04-21,,,,1,,2021-03-16,SZ,2020-10-21,2025-04-20,6.6,6.5,
433,124010.SZ,苏州科斯伍德油墨股份有限公司定向可转换公司债券,科斯定转,,300192.SZ,科德教育,1.39,100.0,,300000000.0,0.0,2020-04-27,2021-09-15,,,,0,,,SZ,2021-08-23,2021-09-14,9.0,9.34,
434,110801.SH,宁波继峰汽车零部件股份有限公司第一期定向可转换公司债券,继峰定01,190801,603997.SH,继峰股份,6.0,100.0,,400000000.0,400000000.0,2019-11-18,2025-11-18,,,15.0,1,2022-12-26,,SH,2021-02-05,2025-11-17,7.59,7.21,
435,110802.SH,宁波继峰汽车零部件股份有限公司第二期定向可转换公司债券,继峰定02,190802,603997.SH,继峰股份,6.0,100.0,,718200000.0,0.0,2019-11-18,2025-11-18,,,15.0,1,2020-12-24,2022-01-21,SH,2020-12-24,2025-11-17,7.41,7.03,
436,110803.SH,江西国泰集团股份有限公司第一期定向可转换公司债券,国泰定01,190803,603977.SH,国泰集团,4.0,100.0,100.0,256430000.0,0.0,2020-02-28,2024-02-28,,,,1,2022-06-10,2022-09-29,SH,2022-06-10,2024-02-27,10.35,7.08,"20200228-20230227,票面利率:3%;20230228-20240227,票面利率:0.1%"
437,124011.SZ,北京必创科技股份有限公司第二期定向可转换公司债券,必创定02,,300667.SZ,必创科技,3.0,100.0,,125000000.0,0.0,2020-05-06,2023-05-06,,,5.5,1,,2020-12-15,SZ,2020-11-06,2023-05-05,22.95,15.23,
438,110809.SH,新疆天业股份有限公司定向可转换公司债券,天业定01,190809,600075.SH,新疆天业,6.0,100.0,,300000000.0,0.0,2020-05-12,2026-05-12,,,,1,,,SH,2021-05-18,2026-05-11,5.94,5.84,
439,113035.SH,福莱特玻璃集团股份有限公司公开发行可转换公司债券,福莱转债,191035,601865.SH,福莱特,6.0,100.0,,1450000000.0,0.0,2020-05-27,2026-05-27,,,13.0,1,2020-06-17,2021-02-01,SH,2020-12-03,2026-05-26,13.56,14.15,
440,113582.SH,福建火炬电子科技股份有限公司公开发行可转换公司债券,火炬转债,191582,603678.SH,火炬电子,6.0,100.0,,600000000.0,417530000.0,2020-05-27,2026-05-27,,,8.0,1,2020-06-23,,SH,2020-12-02,2026-05-26,25.33,24.51,
441,128108.SZ,蓝帆医疗股份有限公司公开发行可转换公司债券,蓝帆转债,,002382.SZ,蓝帆医疗,6.0,100.0,,3144040000.0,1520913000.0,2020-05-28,2026-05-28,,,6.0,1,2020-06-19,,SZ,2020-12-03,2026-05-27,17.79,10.47,
442,124012.SZ,江苏雷科防务科技股份有限公司第二期定向可转换公司债券,雷科定02,,002413.SZ,雷科防务,6.0,100.0,,397000000.0,15000000.0,2020-05-26,2026-05-26,,,8.0,1,,,SZ,2020-11-26,2026-05-25,6.43,6.31,
443,113583.SH,益丰大药房连锁股份有限公司公开发行可转换公司债券,益丰转债,191583,603939.SH,益丰药房,6.0,100.0,,1581010000.0,0.0,2020-06-01,2026-06-01,,,8.0,1,2020-06-22,2021-03-05,SH,2020-12-07,2026-05-31,71.82,71.82,
444,127017.SZ,江西万年青水泥股份有限公司公开发行可转换公司债券,万青转债,,000789.SZ,万年青,6.0,100.0,,1000000000.0,999593500.0,2020-06-03,2026-06-03,,,10.7,1,2020-07-02,,SZ,2020-12-09,2026-06-02,14.16,12.66,
445,123051.SZ,深圳市今天国际物流技术股份有限公司创业板公开发行可转换公司债券,今天转债,,300532.SZ,今天国际,6.0,100.0,,280000000.0,0.0,2020-06-04,2026-06-04,,,13.0,1,2020-06-30,2021-10-25,SZ,2020-12-10,2026-06-03,8.8,8.7,
446,128109.SZ,安徽楚江科技新材料股份有限公司公开发行A股可转换公司债券,楚江转债,,002171.SZ,楚江新材,6.0,100.0,,1830000000.0,1822526500.0,2020-06-04,2026-06-04,,,8.0,1,2020-06-23,,SZ,2020-12-10,2026-06-03,8.73,8.38,
447,113584.SH,家家悦集团股份有限公司公开发行可转换公司债券,家悦转债,191584,603708.SH,家家悦,6.0,100.0,,645000000.0,644912000.0,2020-06-05,2026-06-05,,,8.0,1,2020-06-24,,SH,2020-12-14,2026-06-04,37.97,37.53,
448,123052.SZ,株洲飞鹿高新材料技术股份有限公司创业板公开发行可转换公司债券,飞鹿转债,,300665.SZ,飞鹿股份,6.0,100.0,,177000000.0,150334900.0,2020-06-05,2026-06-05,,,17.0,1,2020-07-03,,SZ,2020-12-11,2026-06-04,9.9,7.08,
449,123053.SZ,无锡宝通科技股份有限公司公开发行可转换公司债券,宝通转债,,300031.SZ,宝通科技,6.0,100.0,,500000000.0,0.0,2020-06-05,2026-06-05,,,11.5,1,2020-07-01,2022-01-11,SZ,2020-12-11,2026-06-04,20.8,20.73,
450,113586.SH,无锡上机数控股份有限公司公开发行可转换公司债券,上机转债,191586,603185.SH,上机数控,6.0,100.0,,665000000.0,0.0,2020-06-09,2026-06-09,,,12.0,1,2020-07-07,2021-01-20,SH,2020-12-15,2026-06-08,33.31,33.3,
451,113585.SH,浙江寿仙谷医药股份有限公司公开发行可转换公司债券,寿仙转债,191585,603896.SH,寿仙谷,6.0,100.0,,360000000.0,100137000.0,2020-06-09,2026-06-09,,,9.5,1,2020-07-07,,SH,2020-12-15,2026-06-08,28.68,21.64,
452,124013.SZ,广东新劲刚新材料科技股份有限公司第二期定向可转换公司债券,劲刚定02,,300629.SZ,新劲刚,6.0,100.0,,72900000.0,0.0,2020-05-07,2026-05-07,,,10.0,1,,2021-07-19,SZ,2021-05-07,2026-05-06,17.74,17.64,
453,128110.SZ,永兴特种材料科技股份有限公司公开发行可转换公司债券,永兴转债,,002756.SZ,永兴材料,6.0,100.0,,700000000.0,0.0,2020-06-09,2026-06-09,,,6.0,1,2020-07-08,2021-03-03,SZ,2020-12-15,2026-06-08,17.16,17.06,
454,123054.SZ,北京思特奇信息技术股份有限公司创业板公开发行可转换公司债券,思特转债,,300608.SZ,思特奇,6.0,100.0,,271000000.0,207301000.0,2020-06-10,2026-06-10,,,12.0,1,2020-07-06,,SZ,2020-12-16,2026-06-09,16.49,9.9,
455,128111.SZ,中矿资源集团股份有限公司公开发行可转换公司债券,中矿转债,,002738.SZ,中矿资源,6.0,100.0,,800000000.0,114685100.0,2020-06-11,2026-06-11,,,15.0,1,2020-07-07,,SZ,2020-12-17,2026-06-10,15.53,11.01,
456,128112.SZ,歌尔股份有限公司公开发行可转换公司债券,歌尔转2,,002241.SZ,歌尔股份,6.0,100.0,,4000000000.0,0.0,2020-06-12,2026-06-12,,,8.0,1,2020-07-13,2021-03-11,SZ,2020-12-18,2026-06-11,23.27,23.27,
457,113587.SH,上海泛微网络科技股份有限公司可转换公司债券,泛微转债,191587,603039.SH,ST泛微,6.0,100.0,,316000000.0,0.0,2020-06-15,2026-06-15,,,15.0,1,2020-07-14,2021-02-23,SH,2020-12-21,2026-06-14,64.33,64.33,
458,128113.SZ,比音勒芬服饰股份有限公司公开发行可转换公司债券,比音转债,,002832.SZ,比音勒芬,6.0,100.0,,689000000.0,0.0,2020-06-15,2026-06-15,,,10.0,1,2020-07-15,2022-03-03,SZ,2020-12-21,2026-06-14,14.9,14.6,
459,128114.SZ,江西正邦科技股份有限公司可转换公司债券,正邦转债,,002157.SZ,正邦科技,6.0,100.0,,1600000000.0,1317040400.0,2020-06-17,2026-06-17,,,8.0,1,2020-07-15,,SZ,2020-12-23,2026-06-16,16.09,4.35,
460,113588.SH,上海润达医疗科技股份有限公司公开发行可转换公司债券,润达转债,191588,603108.SH,润达医疗,6.0,100.0,,550000000.0,549880000.0,2020-06-17,2026-06-17,,,7.0,1,2020-07-13,,SH,2020-12-23,2026-06-16,13.36,13.25,
461,123055.SZ,晨光生物科技集团股份有限公司创业板公开发行可转换公司债券,晨光转债,,300138.SZ,晨光生物,6.0,100.0,,630000000.0,0.0,2020-06-17,2026-06-17,,,15.0,1,2020-07-13,2021-03-05,SZ,2020-12-23,2026-06-16,12.25,12.25,
462,128115.SZ,杭州巨星科技股份有限公司公开发行可转换公司债券,巨星转债,,002444.SZ,巨星科技,6.0,100.0,,972600000.0,0.0,2020-06-24,2026-06-24,,,8.0,1,2020-07-16,2021-03-05,SZ,2021-01-04,2026-06-23,12.28,12.28,
463,123056.SZ,上海雪榕生物科技股份有限公司创业板公开发行可转换公司债券,雪榕转债,,300511.SZ,雪榕生物,6.0,100.0,,585000000.0,584003600.0,2020-06-24,2026-06-24,,,12.0,1,2020-07-24,,SZ,2021-01-04,2026-06-23,11.89,11.09,
464,113589.SH,天创时尚股份有限公司公开发行可转换公司债券,天创转债,191589,603608.SH,天创时尚,6.0,100.0,,600000000.0,599585004.51,2020-06-24,2026-06-24,,,8.0,1,2020-07-16,,SH,2021-01-04,2026-06-23,12.64,12.29,
465,113590.SH,青岛海容商用冷链股份有限公司公开发行可转换公司债券,海容转债,191590,603187.SH,海容冷链,6.0,100.0,,500130000.0,0.0,2020-06-29,2026-06-29,,,7.5,1,2020-07-27,2021-03-08,SH,2021-01-04,2026-06-28,36.39,36.39,
